,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,propertyTaxRate,yearBuilt,latest_saledate,latest_salemonth,latest_saleyear
13561,29496830,575000.0,3.0,2857.0,4,9.0,2,18,1,-97.88191223144533,1,1.0,30.20857810974121,7143.0,76,1,78749,1.98,2000,2020-10-09,10,2020
13563,69811325,645000.0,4.0,3566.0,5,9.0,2,18,1,-97.88367462158205,1,1.2,30.20476722717285,8145.0,80,6,78749,1.98,2006,2020-05-22,5,2020
13564,29491044,399900.0,3.0,1664.0,3,4.666666666666667,2,14,1,-97.85115814208984,1,1.7333333333333334,30.208314895629886,6446.0,49,4,78749,1.98,1991,2020-12-01,12,2020
13566,29496823,439900.0,3.0,2836.0,4,9.0,2,18,1,-97.87762451171876,1,0.9666666666666668,30.20828628540039,8319.0,66,6,78749,1.98,2001,2020-02-28,2,2020
13568,29496818,539900.0,3.0,2714.0,4,9.0,2,18,1,-97.87863159179688,1,0.9666666666666668,30.20853042602539,7405.0,39,3,78749,1.98,1999,2020-11-18,11,2020
13570,58315316,485000.0,2.0,2329.0,3,9.0,1,18,1,-97.88510131835938,1,1.1666666666666667,30.204235076904297,8319.0,30,3,78749,1.98,2002,2020-07-24,7,2020
13573,29496027,425000.0,2.0,2105.0,4,6.666666666666668,1,16,1,-97.8554458618164,1,1.3333333333333333,30.20288848876953,9583.0,24,1,78749,1.98,1998,2020-12-07,12,2020
13574,58315305,689500.0,4.0,3459.0,5,9.0,2,18,1,-97.88514709472656,1,1.2333333333333334,30.20634460449219,9321.0,80,2,78749,1.98,2002,2020-05-19,5,2020
13577,58315302,710000.0,3.0,3710.0,4,9.0,2,18,1,-97.88585662841795,1,1.2333333333333334,30.20595550537109,9539.0,23,3,78749,1.98,2002,2020-10-09,10,2020
13578,29491021,325000.0,2.0,1302.0,3,4.666666666666667,1,14,1,-97.85263061523438,1,1.8333333333333333,30.208574295043945,6490.0,23,7,78749,1.98,1986,2020-03-23,3,2020
13579,251027801,615000.0,4.0,3076.0,5,8.666666666666666,2,18,1,-97.89844512939452,1,1.4,30.19675064086914,9583.0,44,1,78739,1.98,2006,2020-09-21,9,2020
13581,58315786,425000.0,2.0,1919.0,3,9.0,1,18,1,-97.88994598388672,1,1.2333333333333334,30.19648742675781,9539.0,31,2,78739,1.98,2001,2020-02-28,2,2020
13582,58315785,359900.0,2.0,2027.0,3,9.0,1,18,1,-97.88973999023438,1,1.2333333333333334,30.19648742675781,8170.0,71,4,78739,1.98,2001,2020-11-18,11,2020
13583,58315284,540000.0,3.0,2609.0,4,9.0,2,18,1,-97.8833465576172,1,1.2,30.20561408996582,8102.0,30,3,78749,1.98,2001,2020-06-18,6,2020
13585,29491516,525000.0,3.0,2758.0,4,8.0,2,17,1,-97.86773681640624,1,1.4666666666666668,30.208940505981445,9060.0,36,2,78749,1.98,1999,2020-08-03,8,2020
13588,58315265,710000.0,4.0,3588.0,4,9.0,2,18,1,-97.88103485107422,1,1.1333333333333335,30.204273223876964,9261.0,112,1,78749,1.98,2001,2020-10-19,10,2020
13590,58315759,490000.0,4.0,2807.0,3,9.0,2,18,1,-97.8907699584961,1,1.3,30.197084426879886,5575.0,56,3,78739,1.98,2001,2020-08-06,8,2020
13593,29491013,335000.0,2.0,1366.0,3,4.666666666666667,2,14,1,-97.85227966308594,1,1.7666666666666666,30.208763122558604,5706.0,20,1,78749,1.98,1986,2020-11-02,11,2020
13594,58315755,515000.0,4.0,2993.0,4,9.0,2,18,1,-97.8899154663086,1,1.2333333333333334,30.19718360900879,5488.0,37,2,78739,1.98,2002,2020-05-22,5,2020
13598,29499508,425000.0,3.0,1772.0,3,6.666666666666668,2,16,1,-97.85680389404295,1,1.3,30.198665618896484,6141.0,33,1,78749,1.98,1998,2020-09-25,9,2020
13600,29495507,399000.0,2.0,1581.0,3,4.666666666666667,2,14,1,-97.85018157958984,1,1.6666666666666667,30.20788764953613,10206.0,28,2,78749,1.98,1986,2020-10-30,10,2020
13602,29499504,375000.0,2.0,1611.0,3,6.666666666666668,1,16,1,-97.8563461303711,1,1.2666666666666666,30.19809913635254,6969.0,27,2,78749,1.98,1998,2020-08-17,8,2020
13603,29495868,339900.0,2.0,1388.0,4,4.666666666666667,1,14,1,-97.85497283935548,1,1.9666666666666668,30.20739555358887,14374.8,30,1,78749,1.98,1986,2020-12-21,12,2020
13604,29491729,429000.0,2.0,1960.0,4,9.0,1,18,1,-97.88030242919922,1,0.9666666666666668,30.208953857421875,7405.0,18,2,78749,1.98,1999,2020-05-14,5,2020
13606,55291213,580000.0,3.0,2779.0,4,9.0,2,18,1,-97.88151550292967,1,1.1666666666666667,30.20473289489746,8477.0,1,2,78749,1.98,2001,2020-08-25,8,2020
13612,29496591,417500.0,2.0,1733.0,3,9.0,1,18,1,-97.87754821777344,1,1.0,30.20661354064941,8258.0,51,2,78749,1.98,1999,2020-07-17,7,2020
13613,64647073,689000.0,3.0,3271.0,4,8.666666666666666,2,18,1,-97.89727783203124,1,1.4,30.1976375579834,8799.0,35,1,78739,1.98,2003,2020-11-12,11,2020
13618,110538921,735000.0,3.0,1816.0,3,6.666666666666668,2,16,1,-97.77272033691406,1,1.0666666666666669,30.257665634155284,4094.0,41,3,78704,1.98,2009,2020-08-11,8,2020
13619,29324407,749000.0,1.0,1288.0,2,6.666666666666668,1,16,1,-97.77472686767578,1,1.1,30.25599479675293,9239.0,27,1,78704,1.98,1955,2020-07-08,7,2020
13620,29322891,849000.0,2.0,2142.0,3,6.0,1,16,1,-97.78397369384766,1,1.2666666666666668,30.25343513488769,15245.999999999998,34,3,78704,1.98,1959,2020-06-11,6,2020
13622,29324374,1725000.0,4.0,2801.0,3,6.666666666666668,2,16,1,-97.77427673339844,1,1.1333333333333335,30.25373077392578,7013.0,59,2,78704,1.98,2019,2020-04-17,4,2020
13626,29324885,829000.0,2.0,1523.0,3,5.778694090331862,1,15,0,-97.76151275634766,0,1.838295658649848,30.257192611694336,6011.0,39,1,78704,1.98,1984,2020-07-17,7,2020
13629,29324877,1950000.0,4.0,3286.0,4,6.666666666666668,2,16,1,-97.76116943359376,1,1.2666666666666666,30.258604049682614,8058.0,23,1,78704,1.98,2015,2020-09-23,9,2020
13630,29322844,2159000.0,4.0,3485.0,4,6.0,2,16,1,-97.78073120117188,1,1.3,30.25299453735352,10759.0,51,2,78704,1.98,2020,2020-09-08,9,2020
13632,29321872,575000.0,3.0,2546.0,3,5.0,2,13,1,-97.7614288330078,1,0.8333333333333334,30.25164031982422,6272.0,57,10,78704,1.98,2006,2020-09-14,9,2020
13633,251028948,1295000.0,4.0,2700.0,4,6.666666666666668,2,16,1,-97.77874755859376,1,1.5333333333333332,30.24808692932129,7840.0,1,1,78704,1.98,1957,2020-03-24,3,2020
13636,29322369,399900.0,3.0,2360.0,4,6.666666666666668,2,16,1,-97.76788330078124,1,1.2666666666666666,30.253231048583984,5880.0,37,5,78704,1.98,2019,2020-05-19,5,2020
13639,29322367,1165000.0,4.0,2355.0,4,6.666666666666668,2,16,1,-97.7677764892578,1,1.2666666666666666,30.25350952148437,6708.0,117,2,78704,1.98,1952,2020-10-08,10,2020
13641,29324322,1695000.0,4.0,2824.0,3,6.666666666666668,1,16,1,-97.7737274169922,1,1.1,30.255332946777344,5793.0,11,2,78704,1.98,2020,2020-10-30,10,2020
13642,29323861,299900.0,3.0,1101.0,2,6.666666666666668,1,16,1,-97.76602172851562,1,1.2666666666666666,30.254602432250977,2221.0,12,3,78704,1.98,1984,2020-08-04,8,2020
13643,124719437,385000.0,2.0,1415.0,2,6.666666666666668,2,16,1,-97.77978515625,1,1.933333333333333,30.24141502380371,7082.0,76,4,78704,1.98,1971,2020-09-10,9,2020
13646,2102848933,899000.0,3.0,1346.0,3,6.666666666666668,2,16,1,-97.77643585205078,1,1.3666666666666665,30.249738693237305,10702.0,50,1,78704,1.98,2019,2020-08-21,8,2020
13648,29472930,600000.0,2.0,1273.0,3,6.666666666666668,1,16,1,-97.77584075927734,1,1.6666666666666667,30.24501609802246,7840.0,29,4,78704,1.98,1986,2020-09-16,9,2020
13651,29472776,850000.0,3.0,2210.0,4,6.666666666666668,1,16,1,-97.77214813232422,1,1.6,30.24560165405273,21780.0,12,2,78704,1.98,2020,2020-12-30,12,2020
13653,249890804,2100000.0,5.0,3360.0,4,6.666666666666668,3,16,1,-97.77307891845705,1,1.0666666666666669,30.257741928100582,9104.0,42,1,78704,1.98,2019,2020-02-28,2,2020
13655,29323957,515000.0,4.0,2361.0,3,6.666666666666668,1,16,1,-97.7704849243164,1,1.133333333333333,30.255460739135746,5967.0,1,12,78704,1.98,2018,2020-04-24,4,2020
13657,29325292,1350000.0,3.0,2320.0,4,6.0,1,16,1,-97.7820053100586,1,1.1333333333333333,30.25778007507324,10497.0,38,3,78704,1.98,1974,2020-08-12,8,2020
13662,29325285,1474900.0,4.0,3193.0,4,6.0,3,16,1,-97.78240966796876,1,1.1333333333333333,30.25813102722168,9713.0,89,4,78704,1.98,2020,2020-09-30,9,2020
13664,29325283,1799000.0,2.0,1803.0,3,6.0,2,16,1,-97.7825164794922,1,1.1333333333333333,30.257423400878903,22215.6,117,3,78704,1.98,1969,2020-10-09,10,2020
13667,29472904,825000.0,3.0,1704.0,3,6.666666666666668,2,16,1,-97.77497100830078,1,1.5666666666666669,30.24573135375977,6935.0,35,3,78704,1.98,1963,2020-08-31,8,2020
13672,29321979,799995.0,2.0,1384.0,3,5.0,1,13,1,-97.75838470458984,1,0.7666666666666666,30.251867294311523,4187.0,22,4,78704,1.98,2001,2020-03-13,3,2020
13674,29472391,1395000.0,3.0,2846.0,4,6.0,1,16,1,-97.78534698486328,1,1.5666666666666664,30.24913787841797,12632.4,40,3,78704,1.98,2016,2020-02-19,2,2020
13678,29324260,550000.0,3.0,2230.0,3,6.666666666666668,2,16,1,-97.77613067626952,1,1.1666666666666667,30.25349235534668,7187.0,106,14,78704,1.98,1951,2020-11-09,11,2020
13679,29322284,1200000.0,3.0,2554.0,4,6.666666666666668,2,16,1,-97.76880645751952,1,1.3333333333333333,30.251644134521484,6229.0,108,5,78704,1.98,2009,2020-07-09,7,2020
13683,29325249,1775000.0,5.0,3781.0,5,6.0,2,16,1,-97.78379821777344,1,1.1666666666666667,30.25771141052246,57934.8,36,4,78704,1.98,1970,2020-07-31,7,2020
13685,29325476,425000.0,1.0,920.0,2,6.666666666666668,1,16,1,-97.76441192626952,1,1.0666666666666669,30.262420654296875,7579.0,8,3,78704,1.98,1966,2020-01-06,1,2020
13686,29324248,2485000.0,3.0,3361.0,4,6.666666666666668,1,16,1,-97.7760772705078,1,1.1333333333333335,30.25446891784668,10454.0,104,4,78704,1.98,2020,2020-07-30,7,2020
13688,29323970,1799900.0,1.0,1124.0,2,6.666666666666668,1,16,1,-97.7697296142578,1,1.1666666666666667,30.25544357299805,6490.0,73,4,78704,1.98,1960,2020-11-10,11,2020
13690,29325730,1635000.0,3.0,3280.0,3,6.0,2,16,1,-97.78062438964844,1,1.1,30.259862899780284,20037.6,68,3,78704,1.98,1973,2020-11-25,11,2020
13692,29322248,675000.0,1.0,1244.0,2,6.666666666666668,1,16,1,-97.77037048339844,1,1.2666666666666666,30.251827239990234,6185.0,72,1,78704,1.98,1954,2020-02-13,2,2020
13693,29472368,484000.0,2.0,1141.0,2,6.0,2,16,1,-97.78148651123048,1,1.4666666666666666,30.24954414367676,4051.0,25,7,78704,1.98,1972,2020-08-13,8,2020
13694,29322201,1075000.0,3.0,2416.0,4,6.666666666666668,2,16,1,-97.77127838134766,1,1.1,30.254791259765625,7230.0,109,9,78704,1.98,1952,2020-11-17,11,2020
13695,29323746,499000.0,1.0,504.0,1,5.0,1,13,1,-97.75680541992188,1,0.9666666666666668,30.25619506835937,4356.0,70,2,78704,1.98,1938,2020-09-23,9,2020
13709,2079596843,1185000.0,3.0,1889.0,4,6.666666666666668,1,16,1,-97.77144622802734,1,1.2666666666666668,30.25115966796875,7753.0,30,1,78704,1.98,2020,2020-07-10,7,2020
13710,305426134,1695000.0,4.0,3042.0,4,6.666666666666668,2,16,1,-97.77146911621094,1,1.0666666666666669,30.256990432739247,7753.0,33,2,78704,1.98,2019,2020-03-10,3,2020
13711,29322692,1300000.0,3.0,2534.0,3,5.0,2,13,1,-97.75538635253906,1,0.7333333333333334,30.251806259155284,5749.0,40,3,78704,1.98,2012,2020-02-28,2,2020
13713,29322190,850000.0,3.0,2160.0,4,6.666666666666668,2,16,1,-97.7697525024414,1,1.1666666666666667,30.254329681396484,6229.0,30,4,78704,1.98,1953,2020-02-05,2,2020
13714,29472343,675000.0,4.0,2216.0,5,6.0,1,16,1,-97.78253173828124,1,1.4666666666666666,30.24958419799805,8712.0,1,3,78704,1.98,1977,2020-02-18,2,2020
13715,29322186,1589900.0,4.0,2520.0,4,6.666666666666668,2,16,1,-97.7702407836914,1,1.1666666666666667,30.25476837158203,6310.0,64,16,78704,1.98,2019,2020-06-10,6,2020
13720,29322114,1925000.0,6.0,3274.0,5,6.666666666666668,1,16,1,-97.77271270751952,1,1.1333333333333335,30.25331115722656,8194.0,9,3,78704,1.98,2019,2020-01-16,1,2020
13723,29323954,529000.0,2.0,1308.0,2,6.666666666666668,1,16,1,-97.7700653076172,1,1.133333333333333,30.25526237487793,6229.0,62,3,78704,1.98,1950,2020-10-15,10,2020
13725,62607832,699000.0,1.0,654.0,1,6.666666666666668,1,16,1,-97.77481079101562,1,1.6666666666666667,30.244096755981445,8929.0,18,1,78704,1.98,1954,2020-03-06,3,2020
13726,94642591,750000.0,3.0,1728.0,3,6.0,2,16,1,-97.77777862548828,1,1.0333333333333334,30.26081848144531,4673.0,50,2,78704,1.98,2008,2020-10-19,10,2020
13727,29476830,449900.0,3.0,1953.0,4,6.666666666666668,1,16,1,-97.7756805419922,1,2.1,30.237510681152344,8624.0,1,4,78704,1.98,1961,2020-03-03,3,2020
13730,29322083,745000.0,0.0,1988.0,3,6.666666666666668,1,16,1,-97.77259826660156,1,1.2,30.25191116333008,6751.0,22,3,78704,1.98,1950,2020-08-12,8,2020
13732,29324570,2195000.0,5.0,3025.0,4,6.0,1,16,1,-97.77806091308594,1,1.1,30.25826835632324,12196.8,40,2,78704,1.98,2019,2020-02-05,2,2020
13733,83827816,574500.0,3.0,1835.0,2,6.666666666666668,2,16,1,-97.7725601196289,1,1.6,30.24526214599609,12632.4,28,3,78704,1.98,2005,2020-07-08,7,2020
13738,29325554,975000.0,2.0,1996.0,4,6.0,1,16,1,-97.77698516845705,1,1.0666666666666669,30.259580612182614,9583.0,33,3,78704,1.98,1964,2020-09-16,9,2020
13740,29324546,1795000.0,4.0,3636.0,4,6.0,2,16,1,-97.78099060058594,1,1.1666666666666667,30.25552749633789,13068.0,46,6,78704,1.98,2017,2020-09-18,9,2020
13741,29323625,450000.0,2.0,1472.0,3,5.0,1,13,1,-97.7559585571289,1,0.9,30.25476455688477,6272.0,1,1,78704,1.98,1936,2020-04-06,4,2020
13747,29323616,720000.0,2.0,1278.0,3,5.0,2,13,1,-97.75527954101562,1,0.8666666666666667,30.25480651855469,5880.0,27,1,78704,1.98,1939,2020-02-21,2,2020
13748,29324532,849500.0,2.0,1776.0,3,6.0,1,16,1,-97.77960968017578,1,1.1,30.258941650390625,16117.2,47,1,78704,1.98,1973,2020-05-22,5,2020
13750,29324113,648900.0,3.0,2456.0,3,6.666666666666668,2,16,1,-97.76560974121094,1,1.1666666666666667,30.258533477783203,6490.0,33,8,78704,1.98,2011,2020-12-04,12,2020
13753,119615112,539000.0,2.0,1453.0,2,6.666666666666668,1,16,1,-97.76654815673828,1,1.3,30.25270271301269,2060.0,54,3,78704,1.98,2012,2020-05-18,5,2020
13757,29322500,2995000.0,4.0,3302.0,4,5.778694090331862,1,15,0,-97.77657318115234,0,1.838295658649848,30.253875732421875,14374.8,47,3,78704,1.98,2017,2020-11-30,11,2020
13761,29323949,1082000.0,3.0,2015.0,3,6.666666666666668,1,16,1,-97.7695770263672,1,1.1666666666666667,30.254892349243164,6969.0,68,4,78704,1.98,1935,2020-09-28,9,2020
13768,29473056,750000.0,2.0,800.0,3,6.666666666666668,1,16,1,-97.77886962890624,1,1.5333333333333332,30.248247146606445,6969.0,37,2,78704,1.98,1946,2020-12-28,12,2020
13769,29475258,585000.0,2.0,1479.0,4,4.0,1,12,1,-97.78258514404295,1,2.0333333333333337,30.23805809020996,8712.0,34,6,78704,1.98,1969,2020-07-08,7,2020
13776,29474752,335000.0,2.0,1119.0,2,6.666666666666668,2,16,1,-97.7729034423828,1,1.8,30.24234771728516,4120.0,38,1,78704,1.98,1982,2020-02-24,2,2020
13779,2081724917,599000.0,3.0,1007.0,2,4.0,1,12,1,-97.75725555419922,1,0.6333333333333333,30.23966217041016,6795.0,60,2,78704,1.98,2019,2020-11-06,11,2020
13781,29322027,1750000.0,3.0,2338.0,3,5.0,2,13,1,-97.75814819335938,1,0.8333333333333334,30.25368690490723,5963.0,145,2,78704,1.98,1935,2020-11-30,11,2020
13783,29324026,925000.0,3.0,2312.0,3,6.666666666666668,2,16,1,-97.7678451538086,1,1.1666666666666667,30.25595474243164,6847.0,80,2,78704,1.98,1942,2020-10-22,10,2020
13785,29322242,699000.0,3.0,1096.0,2,6.666666666666668,1,16,1,-97.77149200439452,1,1.2666666666666668,30.251148223876964,7753.0,2,8,78704,1.98,2020,2020-05-27,5,2020
13787,29474906,495000.0,1.0,936.0,3,4.0,1,12,1,-97.75775146484376,1,0.7000000000000001,30.23905372619629,6926.0,40,2,78704,1.98,1962,2020-02-03,2,2020
13788,29322021,1499900.0,4.0,3028.0,4,5.0,2,13,1,-97.75726318359376,1,0.8333333333333334,30.25361251831055,5767.0,67,3,78704,1.98,1946,2020-06-19,6,2020
13790,29323919,1399999.0,3.0,2489.0,4,6.666666666666668,2,16,1,-97.76457977294922,1,1.2333333333333332,30.25688552856445,5445.0,29,5,78704,1.98,2014,2020-08-10,8,2020
13791,29322241,1675000.0,3.0,2800.0,4,6.666666666666668,2,16,1,-97.77117919921876,1,1.2666666666666668,30.25100135803223,7579.0,58,2,78704,1.98,2016,2020-09-10,9,2020
13792,29322015,1600000.0,4.0,2291.0,3,5.0,3,13,1,-97.75804901123048,1,0.9,30.25410461425781,3149.0,84,14,78704,1.98,2020,2020-09-02,9,2020
13797,29322232,775000.0,4.0,2618.0,4,6.666666666666668,2,16,1,-97.77066802978516,1,1.3333333333333333,30.250661849975582,6534.0,34,5,78704,1.98,2019,2020-03-06,3,2020
13800,29473389,625000.0,3.0,2167.0,3,5.0,1,13,1,-97.75858306884766,1,0.7000000000000001,30.24448013305664,5662.0,20,5,78704,1.98,2011,2020-05-18,5,2020
13803,29473383,1950000.0,4.0,2975.0,4,5.0,1,13,1,-97.75942993164062,1,0.7333333333333334,30.24404144287109,5314.0,48,5,78704,1.98,2019,2020-12-27,12,2020
13807,29322208,1499000.0,4.0,3170.0,4,6.666666666666668,3,16,1,-97.77201080322266,1,1.3,30.25032043457031,6316.0,32,12,78704,1.98,2014,2020-02-28,2,2020
13809,29321895,1250000.0,3.0,2559.0,3,5.0,2,13,1,-97.7602767944336,1,0.8333333333333334,30.25207328796387,6043.0,65,2,78704,1.98,2005,2020-07-31,7,2020
13810,29472612,1890000.0,3.0,3016.0,4,5.0,2,13,1,-97.7600326538086,1,0.7000000000000001,30.247358322143555,7971.0,38,1,78704,1.98,2019,2020-12-16,12,2020
13811,29474869,498850.0,3.0,907.0,2,4.0,2,12,1,-97.75741577148438,1,0.6666666666666666,30.23972511291504,6791.0,18,1,78704,1.98,2019,2020-03-16,3,2020
13812,124835862,325000.0,1.0,945.0,1,4.0,1,12,1,-97.76793670654295,1,1.0666666666666669,30.23850250244141,3114.0,22,1,78704,1.98,2014,2020-03-03,3,2020
13816,121657860,749900.0,3.0,1555.0,2,5.0,2,13,1,-97.760986328125,1,0.7666666666666666,30.24825859069824,3833.0,29,1,78704,1.98,2013,2020-05-27,5,2020
13818,29473694,728000.0,2.0,1536.0,4,6.0,1,16,1,-97.78524017333984,1,1.866666666666667,30.243785858154297,9757.0,40,1,78704,1.98,1956,2020-11-01,11,2020
13822,58312187,649990.0,2.0,1676.0,3,6.666666666666668,1,16,1,-97.77423095703124,1,1.7,30.243595123291016,3354.0,29,1,78704,1.98,2001,2020-12-23,12,2020
13825,29473342,980000.0,3.0,1944.0,3,5.0,2,13,1,-97.7607192993164,1,0.8000000000000002,30.244592666625977,9060.0,25,8,78704,1.98,1946,2020-02-19,2,2020
13827,29474839,1325000.0,3.0,2756.0,4,4.0,2,12,1,-97.75862121582033,1,0.6666666666666666,30.23869323730469,8973.0,69,3,78704,1.98,1915,2020-07-10,7,2020
13828,29473331,474900.0,2.0,960.0,2,5.0,1,13,1,-97.7609405517578,1,0.7999999999999999,30.24287414550781,5227.0,42,2,78704,1.98,1955,2020-09-08,9,2020
13829,29476814,569000.0,2.0,1357.0,3,4.0,1,12,1,-97.77005767822266,1,1.1666666666666667,30.237567901611328,7535.0,49,6,78704,1.98,1961,2020-09-08,9,2020
13830,58312184,769000.0,3.0,2374.0,4,6.666666666666668,2,16,1,-97.77387237548828,1,1.7,30.24340438842773,3746.0,52,4,78704,1.98,2001,2020-09-19,9,2020
13832,29474793,825000.0,2.0,1586.0,3,6.0,1,16,1,-97.78325653076172,1,1.8333333333333333,30.2437686920166,10018.0,41,1,78704,1.98,1955,2020-12-04,12,2020
13833,29474960,1935000.0,5.0,3280.0,5,4.0,3,12,1,-97.76676177978516,1,0.9666666666666668,30.237394332885746,7309.0,42,1,78704,1.98,2017,2020-04-03,4,2020
13837,2078177669,825000.0,3.0,1868.0,3,6.666666666666668,1,16,1,-97.77781677246094,1,1.8666666666666665,30.241905212402344,5227.0,71,1,78704,1.98,2015,2020-09-29,9,2020
13839,29473290,1795000.0,4.0,2987.0,3,5.0,1,13,1,-97.76190185546876,1,0.8000000000000002,30.24382209777832,8015.0,45,2,78704,1.98,2020,2020-11-06,11,2020
13840,2077646167,1499000.0,4.0,3014.0,4,6.666666666666668,1,16,1,-97.77644348144533,1,1.3666666666666665,30.249744415283203,10702.0,40,1,78704,1.98,2019,2020-11-02,11,2020
13841,58312162,699000.0,3.0,2600.0,3,6.666666666666668,2,16,1,-97.77416229248048,1,1.7666666666666668,30.24319267272949,4339.0,26,4,78704,1.98,2000,2020-02-13,2,2020
13844,29473284,1675000.0,5.0,3650.0,5,5.0,2,13,1,-97.7614974975586,1,0.8000000000000002,30.244548797607425,10149.0,57,5,78704,1.98,2012,2020-07-10,7,2020
13845,29474652,545000.0,2.0,1026.0,3,6.666666666666668,1,16,1,-97.77466583251952,1,2.0,30.23895835876465,7143.0,35,2,78704,1.98,1961,2020-05-27,5,2020
13846,29473283,850000.0,0.0,3470.0,4,5.0,1,13,1,-97.76123809814452,1,0.8000000000000002,30.24464225769043,10585.0,19,3,78704,1.98,1943,2020-09-28,9,2020
13848,29473280,825000.0,0.0,1684.0,2,5.0,1,13,1,-97.76126098632812,1,0.7666666666666666,30.24503517150879,9801.0,16,4,78704,1.98,1947,2020-09-11,9,2020
13849,121658767,1125000.0,3.0,2110.0,3,5.0,2,13,1,-97.75951385498048,1,0.6999999999999998,30.244836807250977,5793.0,34,3,78704,1.98,2014,2020-07-02,7,2020
13850,58312148,649900.0,3.0,2205.0,3,6.666666666666668,2,16,1,-97.77458953857422,1,1.7666666666666668,30.24277114868164,4068.0,28,4,78704,1.98,2001,2020-04-24,4,2020
13852,2127678647,575000.0,3.0,1752.0,3,6.666666666666668,2,16,1,-97.77459716796876,1,1.3333333333333333,30.249889373779297,4660.0,36,1,78704,1.98,2003,2020-04-17,4,2020
13854,29473264,699900.0,3.0,2000.0,3,4.0,2,12,1,-97.76199340820312,1,0.8333333333333334,30.24272537231445,5662.0,40,4,78704,1.98,1952,2020-01-09,1,2020
13855,251030632,599000.0,3.0,1375.0,2,6.666666666666668,2,16,1,-97.77852630615234,1,2.033333333333333,30.239341735839844,4360.0,20,1,78704,1.98,2017,2020-03-20,3,2020
13858,29322262,1725000.0,3.0,2557.0,3,6.666666666666668,2,16,1,-97.7697982788086,1,1.3,30.25109100341797,6969.0,67,2,78704,1.98,2013,2020-07-10,7,2020
13860,29474618,525000.0,1.0,780.0,2,6.666666666666668,1,16,1,-97.77571105957033,1,2.0,30.23923683166504,10890.0,52,2,78704,1.98,1940,2020-11-30,11,2020
13862,2080097758,699900.0,2.0,1375.0,2,4.0,1,12,1,-97.76498413085938,1,0.8666666666666666,30.23771858215332,10890.0,34,2,78704,1.98,2020,2020-11-18,11,2020
13865,60138612,270000.0,1.0,935.0,2,6.666666666666668,2,16,1,-97.78022003173828,1,1.933333333333333,30.24082374572754,2631.0,55,2,78704,1.98,1977,2020-11-06,11,2020
13867,62607746,1200000.0,3.0,2080.0,4,5.0,2,13,1,-97.75881958007812,1,0.6666666666666666,30.248676300048828,7056.0,87,3,78704,1.98,2002,2020-08-13,8,2020
13870,124842240,595000.0,3.0,1651.0,2,4.0,2,12,1,-97.76575469970705,1,1.0,30.24175453186035,3676.0,18,1,78704,1.98,2014,2020-04-07,4,2020
13874,29473534,1449995.0,3.0,2739.0,4,4.0,1,12,1,-97.76605224609376,1,1.0333333333333334,30.24275207519531,7230.0,37,2,78704,1.98,2020,2020-09-18,9,2020
13875,62604580,725000.0,2.0,1365.0,3,6.666666666666668,1,16,1,-97.7707977294922,1,1.3666666666666665,30.24956512451172,4764.0,25,1,78704,1.98,1939,2020-03-11,3,2020
13878,119621074,218900.0,1.0,644.0,1,6.666666666666668,1,16,1,-97.7810516357422,1,1.933333333333333,30.24089241027832,1999.0,35,11,78704,1.98,1972,2020-07-28,7,2020
13881,29476716,639990.0,2.0,1824.0,3,4.0,1,12,1,-97.76876831054688,1,1.0666666666666669,30.23726463317871,7840.0,42,3,78704,1.98,1980,2020-06-26,6,2020
13883,251028883,900000.0,3.0,2182.0,4,6.666666666666668,2,16,1,-97.77899932861328,1,2.033333333333333,30.23955726623535,5401.0,81,2,78704,1.98,2017,2020-12-01,12,2020
13884,29472713,995000.0,3.0,2035.0,3,5.0,2,13,1,-97.7582550048828,1,0.6666666666666666,30.24578285217285,4268.0,25,4,78704,1.98,2007,2020-11-04,11,2020
