,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,zipcode,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
2700,29458885,1200000.0,3.0,2511.0,3,4.33333333333333,2,14,1,-97.7425537109375,1,78704,1.98,2018-11-27,11,2018,744140.528795811
2701,70348990,545000.0,2.5,1465.0,2,4.33333333333333,2,14,1,-97.7438201904297,1,78704,1.98,2018-05-22,5,2018,744140.528795811
2702,2142122872,410000.0,2.0,972.0,1,4.33333333333333,1,14,1,-97.7505416870117,1,78704,1.98,2018-07-21,7,2018,744140.528795811
2703,29384370,159900.0,1.0,1120.0,2,4.66666666666667,1,14,1,-97.7295150756836,1,78702,1.98,2018-10-30,10,2018,448604.839622642
2704,2096128355,455000.0,3.0,1761.0,2,4.33333333333333,2,14,1,-97.7316207885742,1,78741,1.98,2018-09-27,9,2018,333902.109090909
2705,29458855,1799500.0,4.0,3714.0,4,4.33333333333333,3,14,1,-97.742073059082,1,78704,1.98,2018-01-26,1,2018,744140.528795811
2706,80087986,699000.0,4.0,2575.0,3,4.33333333333333,2,14,1,-97.7542495727539,1,78704,1.98,2018-07-27,7,2018,744140.528795811
2707,58310985,199000.0,1.0,1158.0,2,4.33333333333333,1,14,1,-97.7457122802734,1,78704,1.98,2018-11-06,11,2018,744140.528795811
2708,29460354,589500.0,1.0,986.0,2,4.33333333333333,1,14,1,-97.7468032836914,1,78704,1.98,2018-03-10,3,2018,744140.528795811
2709,29460982,650000.0,2.0,1910.0,3,4.33333333333333,1,14,1,-97.7438735961914,1,78704,1.98,2018-05-15,5,2018,744140.528795811
2710,29458978,695000.0,2.0,1170.0,2,4.33333333333333,1,14,1,-97.743034362793,1,78704,1.98,2018-05-02,5,2018,744140.528795811
2711,29471970,1325000.0,3.0,2238.0,3,4.33333333333333,2,14,1,-97.7537612915039,1,78704,1.98,2018-02-12,2,2018,744140.528795811
2712,29459330,739000.0,2.0,1977.0,3,4.33333333333333,2,14,1,-97.7459487915039,1,78704,1.98,2018-05-14,5,2018,744140.528795811
2713,29458821,800000.0,1.0,1234.0,2,4.33333333333333,1,14,1,-97.7402954101562,1,78704,1.98,2018-03-19,3,2018,744140.528795811
2714,29460963,700000.0,2.0,1420.0,3,4.33333333333333,1,14,1,-97.7447891235352,1,78704,1.98,2018-04-05,4,2018,744140.528795811
2715,29460807,525000.0,3.0,2574.0,3,4.33333333333333,1,14,1,-97.7332305908203,1,78741,1.98,2018-04-04,4,2018,333902.109090909
2716,29384298,675000.0,2.0,1572.0,4,4.66666666666667,1,14,1,-97.7319107055664,1,78702,1.98,2018-06-16,6,2018,448604.839622642
2717,29459291,585000.0,2.0,1088.0,2,4.33333333333333,1,14,1,-97.7464065551758,1,78704,1.98,2018-06-22,6,2018,744140.528795811
2718,29460783,550000.0,3.0,2434.0,3,4.33333333333333,2,14,1,-97.7331390380859,1,78741,1.98,2018-08-20,8,2018,333902.109090909
2719,29458778,740000.0,3.0,1495.0,3,4.33333333333333,2,14,1,-97.7463836669922,1,78704,1.98,2018-02-23,2,2018,744140.528795811
2720,29459271,1150000.0,4.0,3466.0,4,4.33333333333333,3,14,1,-97.7467727661133,1,78704,1.98,2018-07-31,7,2018,744140.528795811
2721,29459455,829000.0,3.0,2072.0,4,4.33333333333333,3,14,1,-97.7390594482422,1,78704,1.98,2018-06-16,6,2018,744140.528795811
2722,29382760,725000.0,3.0,1470.0,3,4.0,1,11,1,-97.728271484375,1,78702,1.98,2018-08-31,8,2018,448604.839622642
2723,29382242,649900.0,2.0,1333.0,3,4.0,1,11,1,-97.728271484375,1,78702,1.98,2018-07-09,7,2018,448604.839622642
2724,29460740,450000.0,2.0,1956.0,3,4.33333333333333,2,14,1,-97.7347183227539,1,78741,1.98,2018-03-30,3,2018,333902.109090909
2725,29459449,1450000.0,3.0,2970.0,3,4.33333333333333,2,14,1,-97.74169921875,1,78704,1.98,2018-08-02,8,2018,744140.528795811
2726,29382736,550000.0,2.0,1067.0,2,4.0,1,11,1,-97.7282180786133,1,78702,1.98,2018-07-13,7,2018,448604.839622642
2727,83828234,165000.0,1.0,493.0,1,4.33333333333333,1,14,1,-97.7523880004883,1,78704,1.98,2018-07-13,7,2018,744140.528795811
2728,29382233,450000.0,1.0,951.0,2,4.0,1,11,1,-97.7270660400391,1,78702,1.98,2018-06-30,6,2018,448604.839622642
2729,29458715,699000.0,1.0,1050.0,1,4.33333333333333,1,14,1,-97.7487487792969,1,78704,1.98,2018-12-03,12,2018,744140.528795811
2730,29322713,450000.0,3.0,1811.0,3,4.66666666666667,1,13,1,-97.7543106079102,1,78704,1.98,2018-06-09,6,2018,744140.528795811
2731,29382206,599000.0,3.0,1512.0,3,4.0,1,11,1,-97.728889465332,1,78702,1.98,2018-06-21,6,2018,448604.839622642
2732,29473182,650000.0,2.0,1538.0,3,4.33333333333333,1,14,1,-97.7529754638672,1,78704,1.98,2018-04-20,4,2018,744140.528795811
2733,2091191439,689000.0,3.0,1796.0,3,4.0,2,14,1,-97.7387390136719,1,78704,1.98,2018-06-09,6,2018,744140.528795811
2734,29460496,519000.0,1.0,1324.0,3,4.33333333333333,1,14,1,-97.7429962158203,1,78704,1.98,2018-12-31,12,2018,744140.528795811
2735,29473163,289000.0,1.0,688.0,2,4.33333333333333,1,14,1,-97.7539291381836,1,78704,1.98,2018-11-01,11,2018,744140.528795811
2736,29473153,519500.0,1.0,810.0,2,4.33333333333333,1,14,1,-97.755012512207,1,78704,1.98,2018-02-21,2,2018,744140.528795811
2737,29382652,390000.0,2.0,949.0,2,4.66666666666667,1,14,1,-97.7322311401367,1,78702,1.98,2018-10-20,10,2018,448604.839622642
2738,83813150,390000.0,3.0,1368.0,2,3.33333333333333,2,12,1,-97.7311553955078,1,78741,1.98,2018-07-17,7,2018,333902.109090909
2739,29473137,875000.0,2.0,1928.0,3,4.33333333333333,2,14,1,-97.7525253295898,1,78704,1.98,2018-03-31,3,2018,744140.528795811
2740,29382631,465000.0,1.0,912.0,2,4.66666666666667,1,14,1,-97.7318801879883,1,78702,1.98,2018-05-05,5,2018,448604.839622642
2741,29460995,637500.0,2.0,1261.0,2,4.33333333333333,1,14,1,-97.7468109130859,1,78704,1.98,2018-02-28,2,2018,744140.528795811
2742,121657617,549000.0,2.0,1113.0,2,4.66666666666667,1,14,1,-97.7328338623047,1,78702,1.98,2018-09-22,9,2018,448604.839622642
2743,29461114,498000.0,2.0,1774.0,4,4.33333333333333,1,14,1,-97.7369689941406,1,78741,1.98,2018-11-30,11,2018,333902.109090909
2744,29459111,885000.0,2.0,1954.0,4,4.33333333333333,1,14,1,-97.7500076293945,1,78704,1.98,2018-11-14,11,2018,744140.528795811
2745,29460106,669000.0,1.0,994.0,2,4.33333333333333,1,14,1,-97.7478179931641,1,78704,1.98,2018-03-26,3,2018,744140.528795811
2746,29459105,700000.0,2.0,1750.0,3,4.33333333333333,1,14,1,-97.7502670288086,1,78704,1.98,2018-03-12,3,2018,744140.528795811
2747,29459097,399999.0,3.0,2059.0,4,4.33333333333333,2,14,1,-97.7377243041992,1,78704,1.98,2018-08-02,8,2018,744140.528795811
2748,29460096,895000.0,3.0,2310.0,4,4.33333333333333,2,14,1,-97.750129699707,1,78704,1.98,2018-07-14,7,2018,744140.528795811
2749,29460095,1150000.0,4.0,2350.0,3,4.33333333333333,2,14,1,-97.7502670288086,1,78704,1.98,2018-06-18,6,2018,744140.528795811
2750,29459094,549000.0,5.0,3400.0,4,4.33333333333333,2,14,1,-97.7375411987305,1,78704,1.98,2018-06-30,6,2018,744140.528795811
2751,29459091,1245000.0,3.0,2474.0,3,4.33333333333333,2,14,1,-97.7378692626953,1,78704,1.98,2018-11-30,11,2018,744140.528795811
2752,145656089,419000.0,1.0,676.0,1,4.33333333333333,1,14,1,-97.7419586181641,1,78704,1.98,2018-09-01,9,2018,744140.528795811
2753,29459088,499900.0,1.0,998.0,2,4.33333333333333,1,14,1,-97.7375259399414,1,78704,1.98,2018-07-28,7,2018,744140.528795811
2754,29382579,600000.0,3.0,1446.0,3,4.66666666666667,1,14,1,-97.7328948974609,1,78702,1.98,2018-08-31,8,2018,448604.839622642
2755,29459074,545000.0,1.0,750.0,2,4.33333333333333,1,14,1,-97.7382278442383,1,78704,1.98,2018-02-10,2,2018,744140.528795811
2756,29460927,750000.0,3.0,2598.0,4,4.33333333333333,2,14,1,-97.7438354492188,1,78704,1.98,2018-06-30,6,2018,744140.528795811
2757,29459563,519250.0,2.0,1319.0,2,4.33333333333333,1,14,1,-97.7369918823242,1,78704,1.98,2018-07-13,7,2018,744140.528795811
2758,29459060,519900.0,3.0,2503.0,5,4.33333333333333,2,14,1,-97.738899230957,1,78704,1.98,2018-02-03,2,2018,744140.528795811
2759,29461050,450000.0,4.0,2318.0,5,4.33333333333333,2,14,1,-97.7356643676758,1,78741,1.98,2018-02-23,2,2018,333902.109090909
2760,70355918,515000.0,3.0,1503.0,2,4.33333333333333,2,14,1,-97.7445602416992,1,78704,1.98,2018-05-22,5,2018,744140.528795811
2761,29460540,1190000.0,4.0,2510.0,4,4.33333333333333,3,14,1,-97.7408752441406,1,78704,1.98,2018-08-03,8,2018,744140.528795811
2762,29382914,289000.0,1.0,492.0,1,4.0,1,11,1,-97.7254867553711,1,78702,1.98,2018-04-26,4,2018,448604.839622642
2763,29382530,319900.0,1.0,468.0,2,4.66666666666667,1,14,1,-97.7330932617188,1,78702,1.98,2018-01-23,1,2018,448604.839622642
2764,29459028,799000.0,2.0,2250.0,4,4.33333333333333,2,14,1,-97.7383728027344,1,78704,1.98,2018-06-21,6,2018,744140.528795811
2765,29382528,624900.0,3.0,1414.0,2,4.66666666666667,3,14,1,-97.7339859008789,1,78702,1.98,2018-05-31,5,2018,448604.839622642
2766,29459412,825000.0,2.0,1792.0,3,4.33333333333333,2,14,1,-97.7403564453125,1,78704,1.98,2018-04-06,4,2018,744140.528795811
2767,144334022,899990.0,3.0,2194.0,3,4.33333333333333,2,14,1,-97.7339096069336,1,78741,1.98,2018-03-30,3,2018,333902.109090909
2768,29382519,549000.0,1.0,900.0,3,4.66666666666667,1,14,1,-97.7334671020508,1,78702,1.98,2018-12-21,12,2018,448604.839622642
2769,29460518,389990.0,2.0,1205.0,2,4.33333333333333,1,14,1,-97.7419662475586,1,78704,1.98,2018-08-02,8,2018,744140.528795811
2770,29382514,565000.0,2.0,708.0,2,4.66666666666667,2,14,1,-97.7341232299805,1,78702,1.98,2018-02-16,2,2018,448604.839622642
2771,29460897,689000.0,2.0,1309.0,2,4.33333333333333,1,14,1,-97.7446441650391,1,78704,1.98,2018-05-24,5,2018,744140.528795811
2772,29461509,625000.0,3.0,2654.0,3,4.33333333333333,2,14,1,-97.7313919067383,1,78741,1.98,2018-08-29,8,2018,333902.109090909
2773,29382895,525000.0,2.0,1326.0,4,4.0,1,11,1,-97.7253189086914,1,78702,1.98,2018-05-18,5,2018,448604.839622642
2774,29384002,629900.0,3.0,2184.0,4,4.66666666666667,1,14,1,-97.7337646484375,1,78702,1.98,2018-12-28,12,2018,448604.839622642
2775,29384001,899000.0,2.0,2382.0,3,4.66666666666667,2,14,1,-97.7336273193359,1,78702,1.98,2018-10-16,10,2018,448604.839622642
2776,29394421,315000.0,2.0,1510.0,2,6.66666666666667,1,15,1,-97.7220230102539,1,78722,1.98,2018-02-09,2,2018,435222.692307692
2777,29390998,559000.0,3.0,1882.0,3,6.66666666666667,2,15,1,-97.7206573486328,1,78722,1.98,2018-08-15,8,2018,435222.692307692
2778,29396397,850000.0,3.0,2953.0,4,6.66666666666667,1,15,1,-97.7128143310547,1,78722,1.98,2018-12-14,12,2018,435222.692307692
2779,29396371,410000.0,1.0,954.0,3,6.66666666666667,1,15,1,-97.7171936035156,1,78722,1.98,2018-03-29,3,2018,435222.692307692
2780,29390994,700000.0,2.0,1020.0,3,6.66666666666667,1,15,1,-97.7221069335938,1,78702,1.98,2018-02-10,2,2018,448604.839622642
2781,29396289,298000.0,1.0,968.0,2,6.66666666666667,1,15,1,-97.7187805175781,1,78722,1.98,2018-02-02,2,2018,435222.692307692
2782,29396249,485000.0,2.0,1336.0,2,6.66666666666667,1,15,1,-97.7191848754883,1,78722,1.98,2018-09-27,9,2018,435222.692307692
2783,29389715,700000.0,4.0,2300.0,4,6.66666666666667,2,15,1,-97.7139587402344,1,78702,1.98,2018-02-15,2,2018,448604.839622642
2784,29392195,279000.0,0.0,952.0,2,6.66666666666667,1,15,1,-97.7120056152344,1,78722,1.98,2018-06-26,6,2018,435222.692307692
2785,29394670,420000.0,2.0,1302.0,3,6.66666666666667,1,15,1,-97.7145156860352,1,78722,1.98,2018-08-31,8,2018,435222.692307692
2786,29393146,330000.0,1.0,1152.0,3,6.66666666666667,1,15,1,-97.7180862426758,1,78722,1.98,2018-06-29,6,2018,435222.692307692
2787,29394616,499900.0,1.0,1281.0,3,6.66666666666667,1,15,1,-97.7180404663086,1,78722,1.98,2018-06-12,6,2018,435222.692307692
2788,29392110,399000.0,1.0,1092.0,3,6.66666666666667,2,15,1,-97.7173843383789,1,78722,1.98,2018-06-04,6,2018,435222.692307692
2789,29394596,330000.0,1.0,756.0,2,6.66666666666667,1,15,1,-97.7150955200195,1,78722,1.98,2018-10-31,10,2018,435222.692307692
2790,70353585,315000.0,2.0,1100.0,3,6.66666666666667,1,15,1,-97.7116012573242,1,78702,1.98,2018-10-30,10,2018,448604.839622642
2791,124837955,249000.0,0.0,3544.0,4,6.66666666666667,2,15,1,-97.712043762207,1,78722,1.98,2018-06-26,6,2018,435222.692307692
2792,29389562,325000.0,1.0,1006.0,2,6.66666666666667,2,15,1,-97.7162551879883,1,78702,1.98,2018-12-14,12,2018,448604.839622642
2793,29394557,385000.0,1.0,872.0,2,6.66666666666667,1,15,1,-97.7164154052734,1,78722,1.98,2018-11-19,11,2018,435222.692307692
2794,29396523,475000.0,2.0,1544.0,3,6.66666666666667,1,15,1,-97.7116012573242,1,78722,1.98,2018-07-28,7,2018,435222.692307692
2795,29393017,324990.0,1.0,840.0,2,6.66666666666667,1,15,1,-97.7214965820312,1,78722,1.98,2018-06-29,6,2018,435222.692307692
2796,29394928,325000.0,1.0,1030.0,2,6.66666666666667,2,15,1,-97.7089920043945,1,78722,1.98,2018-04-24,4,2018,435222.692307692
2797,29389925,525000.0,2.0,1463.0,3,6.66666666666667,1,15,1,-97.7067413330078,1,78702,1.98,2018-06-15,6,2018,448604.839622642
2798,80107923,669000.0,3.0,2324.0,4,6.66666666666667,1,15,1,-97.7040176391602,1,78723,1.98,2018-04-05,4,2018,398131.388535032
2799,29389918,375000.0,2.0,1076.0,3,6.66666666666667,1,15,1,-97.7071914672852,1,78702,1.98,2018-12-15,12,2018,448604.839622642
2800,29392391,194999.0,2.0,1692.0,4,6.66666666666667,1,15,1,-97.7024688720703,1,78723,1.98,2018-04-03,4,2018,398131.388535032
2801,83125375,798900.0,3.0,2809.0,4,6.66666666666667,2,15,1,-97.701286315918,1,78723,1.98,2018-07-30,7,2018,398131.388535032
2802,29392359,281500.0,2.0,1861.0,4,6.66666666666667,1,15,1,-97.7040252685547,1,78702,1.98,2018-10-23,10,2018,448604.839622642
2803,124875819,469997.0,3.0,1716.0,2,5.0,2,15,1,-97.6972503662109,1,78723,1.98,2018-12-31,12,2018,398131.388535032
2804,70326486,88000.0,3.0,1482.0,3,6.66666666666667,2,15,1,-97.7010803222656,1,78723,1.98,2018-03-30,3,2018,398131.388535032
2805,83125297,587000.0,3.0,2001.0,3,6.66666666666667,2,15,1,-97.7016372680664,1,78723,1.98,2018-11-07,11,2018,398131.388535032
2806,29392240,650000.0,4.0,2300.0,4,6.66666666666667,2,15,1,-97.7070999145508,1,78702,1.98,2018-08-31,8,2018,448604.839622642
2807,125901185,532900.0,3.0,1964.0,3,5.0,2,15,1,-97.6972579956055,1,78723,1.98,2018-06-25,6,2018,398131.388535032
2808,29394960,434900.0,2.0,1226.0,3,6.66666666666667,1,15,1,-97.704948425293,1,78723,1.98,2018-12-04,12,2018,398131.388535032
2809,80104169,659000.0,3.0,2221.0,3,6.66666666666667,2,15,1,-97.7061538696289,1,78723,1.98,2018-05-05,5,2018,398131.388535032
2810,80103661,609000.0,3.0,2122.0,3,6.66666666666667,2,15,1,-97.703254699707,1,78723,1.98,2018-01-27,1,2018,398131.388535032
2811,80108648,649000.0,3.0,2234.0,4,6.66666666666667,2,15,1,-97.7057342529297,1,78723,1.98,2018-03-30,3,2018,398131.388535032
2812,29396580,585000.0,2.0,1828.0,3,6.66666666666667,1,15,1,-97.7087249755859,1,78722,1.98,2018-11-26,11,2018,435222.692307692
2813,83125570,449950.0,3.0,1576.0,2,6.66666666666667,2,15,1,-97.7003479003906,1,78723,1.98,2018-12-19,12,2018,398131.388535032
2814,80101070,675000.0,3.0,2345.0,4,6.66666666666667,2,15,1,-97.7060241699219,1,78723,1.98,2018-10-25,10,2018,398131.388535032
2815,80094542,775000.0,3.0,3700.0,4,6.66666666666667,2,15,1,-97.7034912109375,1,78723,1.98,2018-02-01,2,2018,398131.388535032
2816,121656524,849000.0,3.0,2503.0,4,6.66666666666667,2,15,1,-97.6963119506836,1,78723,1.98,2018-01-25,1,2018,398131.388535032
2817,29394940,169900.0,3.0,1800.0,4,6.66666666666667,1,15,1,-97.7079238891602,1,78722,1.98,2018-06-06,6,2018,435222.692307692
2818,29388367,300000.0,0.0,1911.0,0,6.66666666666667,2,15,1,-97.7236175537109,1,78702,1.98,2018-10-31,10,2018,448604.839622642
2819,29386850,459900.0,2.0,1533.0,3,5.33333333333333,1,14,1,-97.7123489379883,1,78702,1.98,2018-04-18,4,2018,448604.839622642
2820,29386837,595500.0,3.0,1780.0,3,5.33333333333333,2,14,1,-97.7137145996094,1,78702,1.98,2018-12-31,12,2018,448604.839622642
2821,29386310,424888.0,2.0,1388.0,3,5.33333333333333,1,14,1,-97.711296081543,1,78702,1.98,2018-03-02,3,2018,448604.839622642
2822,29386280,369900.0,2.0,1050.0,3,5.33333333333333,1,14,1,-97.7096710205078,1,78702,1.98,2018-05-10,5,2018,448604.839622642
2823,29386241,330000.0,2.0,1163.0,3,5.33333333333333,1,14,1,-97.710563659668,1,78702,1.98,2018-09-29,9,2018,448604.839622642
2824,29387735,345000.0,2.0,1636.0,2,6.66666666666667,1,15,1,-97.7167434692383,1,78702,1.98,2018-12-15,12,2018,448604.839622642
2825,29387721,439900.0,2.0,1178.0,2,6.66666666666667,1,15,1,-97.7174911499023,1,78702,1.98,2018-08-17,8,2018,448604.839622642
2826,29386217,579900.0,3.0,1835.0,4,5.33333333333333,1,14,1,-97.7130126953125,1,78702,1.98,2018-05-10,5,2018,448604.839622642
2827,29386159,310000.0,3.0,2356.0,3,5.0,2,11,1,-97.7193756103516,1,78702,1.98,2018-02-03,2,2018,448604.839622642
2828,29389617,94900.0,2.0,1208.0,3,6.66666666666667,1,15,1,-97.7135009765625,1,78702,1.98,2018-10-26,10,2018,448604.839622642
2829,29389614,319900.0,2.0,1300.0,3,6.66666666666667,1,15,1,-97.7140426635742,1,78702,1.98,2018-05-16,5,2018,448604.839622642
2830,29387813,450000.0,2.0,1200.0,2,5.0,3,11,1,-97.7173233032227,1,78702,1.98,2018-06-01,6,2018,448604.839622642
2831,121656895,415000.0,2.0,1098.0,2,5.0,1,11,1,-97.7169723510742,1,78702,1.98,2018-04-13,4,2018,448604.839622642
2832,29388561,224900.0,2.0,1349.0,3,6.66666666666667,2,15,1,-97.7203903198242,1,78702,1.98,2018-03-15,3,2018,448604.839622642
2833,29388454,255000.0,0.0,1881.0,4,6.66666666666667,1,15,1,-97.7171325683594,1,78702,1.98,2018-04-24,4,2018,448604.839622642
2834,2125354507,238900.0,1.0,640.0,1,6.66666666666667,1,15,1,-97.7109146118164,1,78702,1.98,2018-04-06,4,2018,448604.839622642
2835,29386005,390000.0,2.0,1018.0,3,5.0,1,11,1,-97.7220993041992,1,78702,1.98,2018-07-30,7,2018,448604.839622642
2836,29386938,490000.0,2.0,1971.0,4,3.33333333333333,2,11,1,-97.6985244750977,1,78702,1.98,2018-09-21,9,2018,448604.839622642
2837,29389937,367000.0,2.0,1060.0,3,6.66666666666667,1,15,1,-97.7059936523438,1,78702,1.98,2018-10-01,10,2018,448604.839622642
2838,29386433,285000.0,1.0,720.0,2,3.33333333333333,1,11,1,-97.6992797851562,1,78702,1.98,2018-09-27,9,2018,448604.839622642
2839,29386410,529996.0,2.0,1836.0,3,5.33333333333333,1,14,1,-97.7058029174805,1,78702,1.98,2018-07-21,7,2018,448604.839622642
2840,2092236399,399990.0,3.0,1039.0,2,5.33333333333333,1,14,1,-97.7048797607422,1,78702,1.98,2018-02-24,2,2018,448604.839622642
2841,2092236398,599990.0,3.0,2297.0,3,5.33333333333333,2,14,1,-97.7046966552734,1,78702,1.98,2018-01-23,1,2018,448604.839622642
2842,29386883,350000.0,2.0,1218.0,3,5.33333333333333,1,14,1,-97.7024612426758,1,78702,1.98,2018-03-20,3,2018,448604.839622642
2843,29387869,350000.0,1.0,1200.0,3,5.33333333333333,1,14,1,-97.707878112793,1,78702,1.98,2018-06-14,6,2018,448604.839622642
2844,29389868,449900.0,2.0,1460.0,3,6.66666666666667,1,15,1,-97.7047576904297,1,78702,1.98,2018-08-25,8,2018,448604.839622642
2845,29389840,74500.0,3.0,1824.0,3,6.66666666666667,2,15,1,-97.7081832885742,1,78702,1.98,2018-11-10,11,2018,448604.839622642
2846,29389806,499500.0,2.0,1109.0,3,6.66666666666667,1,15,1,-97.7076110839844,1,78702,1.98,2018-09-13,9,2018,448604.839622642
2847,29386298,350000.0,2.0,760.0,3,5.33333333333333,2,14,1,-97.7089309692383,1,78702,1.98,2018-06-19,6,2018,448604.839622642
2848,29388713,290000.0,2.0,1260.0,3,3.33333333333333,1,13,1,-97.697380065918,1,78721,1.98,2018-01-23,1,2018,354626.898550725
2849,29386481,418900.0,1.0,992.0,2,3.33333333333333,1,11,1,-97.697868347168,1,78721,1.98,2018-10-07,10,2018,354626.898550725
2850,29388670,175000.0,2.0,959.0,2,5.33333333333333,1,14,1,-97.704345703125,1,78702,1.98,2018-10-10,10,2018,448604.839622642
2851,124843152,799000.0,3.0,2556.0,4,5.33333333333333,2,14,1,-97.7047271728516,1,78702,1.98,2018-06-23,6,2018,448604.839622642
2852,29388650,249000.0,2.0,1035.0,3,5.33333333333333,1,14,1,-97.7030410766602,1,78702,1.98,2018-05-02,5,2018,448604.839622642
2853,29388633,425000.0,2.0,1319.0,3,5.33333333333333,2,14,1,-97.7048110961914,1,78702,1.98,2018-05-01,5,2018,448604.839622642
2854,29388623,349900.0,2.0,1400.0,3,5.33333333333333,1,14,1,-97.7045059204102,1,78702,1.98,2018-02-07,2,2018,448604.839622642
2855,29386475,350000.0,2.0,1296.0,4,3.33333333333333,1,11,1,-97.698616027832,1,78702,1.98,2018-02-09,2,2018,448604.839622642
2856,29386548,325000.0,2.0,988.0,3,3.33333333333333,1,11,1,-97.7004089355469,1,78702,1.98,2018-06-26,6,2018,448604.839622642
2857,29389952,639000.0,3.0,2047.0,4,6.66666666666667,2,15,1,-97.7057495117188,1,78702,1.98,2018-11-08,11,2018,448604.839622642
2858,29387019,329999.0,1.0,1400.0,2,3.33333333333333,1,11,1,-97.694938659668,1,78721,1.98,2018-08-15,8,2018,354626.898550725
2859,29392494,157000.0,2.0,1772.0,3,3.33333333333333,1,13,1,-97.6886520385742,1,78721,1.98,2018-10-18,10,2018,354626.898550725
2860,29388908,298500.0,1.0,673.0,2,3.33333333333333,1,13,1,-97.6876525878906,1,78721,1.98,2018-02-13,2,2018,354626.898550725
2861,29388893,249900.0,1.0,890.0,3,3.33333333333333,2,13,1,-97.6848373413086,1,78721,1.98,2018-08-01,8,2018,354626.898550725
2862,29391378,325000.0,1.0,880.0,2,3.33333333333333,1,13,1,-97.6846466064453,1,78721,1.98,2018-04-05,4,2018,354626.898550725
2863,29392866,355000.0,2.0,1456.0,3,3.33333333333333,1,13,1,-97.6768417358398,1,78721,1.98,2018-10-22,10,2018,354626.898550725
2864,29392857,380000.0,2.0,1305.0,3,3.33333333333333,1,13,1,-97.6752166748047,1,78721,1.98,2018-11-30,11,2018,354626.898550725
2865,70326353,725000.0,1.0,2080.0,2,3.33333333333333,2,13,1,-97.6862106323242,1,78721,1.98,2018-11-30,11,2018,354626.898550725
2866,29391343,300000.0,2.0,1560.0,3,3.33333333333333,1,13,1,-97.6840515136719,1,78721,1.98,2018-09-07,9,2018,354626.898550725
2867,29390339,580990.0,3.0,2154.0,3,3.66666666666667,2,14,1,-97.6798782348633,1,78721,1.98,2018-11-06,11,2018,354626.898550725
2868,64502838,270000.0,3.0,1904.0,5,3.33333333333333,1,13,1,-97.679557800293,1,78721,1.98,2018-07-07,7,2018,354626.898550725
2869,29388838,269000.0,2.0,1202.0,3,3.33333333333333,1,13,1,-97.6849822998047,1,78721,1.98,2018-07-27,7,2018,354626.898550725
2870,29390334,329000.0,2.0,978.0,2,3.66666666666667,1,14,1,-97.6797866821289,1,78721,1.98,2018-11-22,11,2018,354626.898550725
2871,29392831,350000.0,2.0,1375.0,3,3.33333333333333,1,13,1,-97.6762313842773,1,78721,1.98,2018-06-28,6,2018,354626.898550725
2872,70326327,429999.0,3.0,1800.0,3,3.0,2,11,1,-97.6901168823242,1,78721,1.98,2018-05-25,5,2018,354626.898550725
2873,29388827,245000.0,1.0,672.0,2,3.33333333333333,3,13,1,-97.6862106323242,1,78721,1.98,2018-03-21,3,2018,354626.898550725
